,Unnamed: 0,isuserpublisher_hasannotations_hasmetadata_isofficial_subsetall_isdraft,licenseurl,subsetrateddeduplicated,isbestuniquearrangement,subsetdeduplicated,isbestarrangement,hascustomvideo,hascustomaudio,license,isuserstaff,subsetrated,haspaywall,isoriginal,isbestpath,haslyrics,publisher,isuserpro,israted,complexity,version,ncomments,ntracks,genres,rating,nratings,bestpath,bestarrangement,nfavorites,songlengthbars,bestuniquearrangement,groups,songlengthbeats,nannotations,grooveconsistency,artistname,songlength,scaleconsistency,nlyrics,songlengthseconds,tracks,composername,subtitle,tags,nviews,notesperbar,ntokens,nnotes,songname,title,pitchclassentropy,path_metadata,manual_labels,gpt4o,llama3-8b,llama3-70b
74,8254,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: True,israted: False,isbestpath: True,publisher: ,rating: 0.0,nratings: 0,haslyrics: False,isuserpro: True,complexity: 0,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 2,songlengthbars: 8,nannotations: 2,subtitle: ,tags: ,tracks: 0-0,songlengthbeats: 26,bestpath: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,grooveconsistency: 0.9613095238095238,composername: Johann Rudolf Ahle 1664 alt.,artistname: Johann Rudolf Ahle,songlength: 14400,scaleconsistency: 1.0,nviews: 2,nlyrics: 0,songlengthseconds: 14.9999999996125,bestarrangement: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,notesperbar: 14.875,nnotes: 119,ntokens: 121,bestuniquearrangement: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,songname: Nuremberg,title: Nuremberg - Johann Rudolf Ahle,pitchclassentropy: 2.5842221657388915,path: ./data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.jsonmetadata: ./metadata/5/5800130.json,YES,YES,YES,YES
75,3594,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: True,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 0,genres: classical,nratings: 0,ntracks: 4,nfavorites: 3,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/R/r/QmRrLsKLC3f4rrMBG8xQ3oKiAJhfxKUhSfpHgUojZhCzr5.mscz,bestarrangement: /data2/zachary/musescore/data/V/B/QmVB8P5oGauwHLf2Nnj2DAhDRi5EURYuqRd8ffR8dpmUEL.mscz,nannotations: 78,tracks: 52-52-52-52,songlengthbars: 29,bestuniquearrangement: /data2/zachary/musescore/data/W/7/QmW7q443wcU4P2dYJcBkKCanySm8kXp4hjF6t8DmGC3uDM.mscz,artistname: Josef Rheinberger,subtitle: Nr. 5 aus: Liebesgarten Op. 80,songlengthbeats: 113,composername: Josef Rheinberger,scaleconsistency: 0.8574468085106383,grooveconsistency: 0.9508928571428572,nviews: 48,nlyrics: 263,songlength: 53760,songlengthseconds: 113.00000239698564,notesperbar: 16.482758620689655,ntokens: 819,nnotes: 478,songname: Nachtgesang Op. 80 No. 5,title: Nachtgesang Op. 80 No. 5 - Josef Rheinberger,pitchclassentropy: 3.166168770398733,path: ./data/U/t/QmUtY5zasJrzwZV9cHqaVnw8ebFPsBMxfLPBgpbrfXbHeM.jsonmetadata: ./metadata/3/5760047.json,YES,YES,YES,YES
76,2819,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,isbestarrangement: True,subsetrated: False,isoriginal: False,haspaywall: False,isbestpath: True,publisher: ,haslyrics: True,isuserpro: True,israted: False,complexity: 1,version: 3.01,genres: classical,ncomments: 0,groups: ,ntracks: 1,nratings: 0,nfavorites: 0,rating: 0.0,songlengthbars: 15,subtitle: ,tags: ,nannotations: 7,tracks: 0,songlengthbeats: 90,composername: ,grooveconsistency: 0.9128787878787878,scaleconsistency: 0.976303317535545,artistname: Geo. C. Stebbins,nviews: 6,songlength: 21600,songlengthseconds: 14.210556232557376,nlyrics: 1,notesperbar: 14.066666666666666,nnotes: 211,ntokens: 219,bestpath: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,bestarrangement: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,bestuniquearrangement: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,songname: See from Bethany advancing,title: See from Bethany advancing - Geo. C. Stebbins,pitchclassentropy: 2.8300424975059486,path: ./data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.jsonmetadata: ./metadata/5/5814102.json,YES,YES,YES,YES
77,5190,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/c/L/QmcLBFDQTCvv82MPCpj3JNApyELcEVRi5bLfQhg4thek2z.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/c/L/QmcLBFDQTCvv82MPCpj3JNApyELcEVRi5bLfQhg4thek2z.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/Q/w/QmQwT5jNxH9J67HJ5kYpa9C8kdgFNrawLTd7PdN2JVT4B2.mscz,nannotations: 4,songlengthbars: 18,composername: ,nviews: 1,scaleconsistency: 1.0,songlengthbeats: 69,songlengthseconds: 34.24999999911521,grooveconsistency: 0.9448529411764706,subtitle: ,songlength: 32880,notesperbar: 5.777777777777778,ntokens: 108,nnotes: 104,songname: The First Month Of Summer,title: The First Month Of Summer,pitchclassentropy: 2.4342976204786733,path: ./data/R/J/QmRJJ9Eu4Ph2w2qDdP6rYpWdCTBFsPdRAGL7Qh1wpLF4vw.jsonmetadata: ./metadata/4/4917982.json,NO,NO,NO,NO
78,5740,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/e/e/QmeemVmWqNQLiy5wBQxdymGeZtfJsFWBP4UDshFsQeSzgu.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/e/e/QmeemVmWqNQLiy5wBQxdymGeZtfJsFWBP4UDshFsQeSzgu.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/T/H/QmTHznEWWYgiVT22K7qBoQHPin8DUL4Psh7UtiDHPkSXKc.mscz,nannotations: 1,songlengthbars: 17,composername: ,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 145,songlengthseconds: 24.16666666605579,grooveconsistency: 0.945023148148148,subtitle: Peacock Followed The Henaka. (p)1698.PLFD1.385,songlength: 69600,notesperbar: 8.058823529411764,ntokens: 138,nnotes: 137,songname: Mad Moll. (p)1698.PLFD1.385,title: Mad Moll. (p)1698.PLFD1.385,pitchclassentropy: 2.4917783439207515,path: ./data/R/4/QmR4mVxd1fnnPmMHdXmHiabTwjv4SjENsxWYBLwtwfGKRc.jsonmetadata: ./metadata/0/4554835.json,NO,NO,NO,NO
79,8794,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: True,haslyrics: False,isuserpro: True,publisher: ,israted: False,complexity: 0,version: 2.06,groups: orchestralgroup-myfilmscoregroup-alwayslearning-originalclassicalcomposersclub-violinists-modernistcomposers-composingasacareer-amateurcomposers-usacomposers-getyourmusicheard-themastercomposersarrangers-theharp-modernmusic-onlyyoubestestmusic-beautifulcompositions-lgbtcomposersandsongwriters-composingforthejoyofcomposing-thenewtonality,ncomments: 0,genres: ,ntracks: 21,rating: 0.0,nratings: 0,nfavorites: 0,bestpath: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,songlengthbars: 84,tags: tonepoemsforensembles-harp-pianos-percussionmusic,subtitle: ,songlengthbeats: 646,nlyrics: 0,nannotations: 88,composername: johnny martin,tracks: 0-0-0-0-0-0-0-0-0-0-0-0-9-12-13-13-43-46-46-47-48,artistname: ,scaleconsistency: 0.9232111692844676,songlength: 154800,grooveconsistency: 0.9264240506329112,nviews: 317,songlengthseconds: 134.87499999684542,bestarrangement: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,ntokens: 1246,notesperbar: 13.785714285714286,nnotes: 1158,bestuniquearrangement: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,songname: ,title: SCHEHERAZADE :GHASTLY STORIES from HUFFINGTON POST NARRATED TO SHAH PAHLAVI who grows wiser and therefore truly rich,pitchclassentropy: 3.088398044413314,path: ./data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.jsonmetadata: ./metadata/8/1328556.json,YES,YES,YES,YES
80,7542,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: False,israted: False,isbestpath: False,publisher: ,rating: 0.0,nratings: 0,haslyrics: True,isuserpro: True,complexity: 2,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 1,songlengthbars: 24,nannotations: 9,subtitle: ,tags: ,tracks: 0,songlengthbeats: 143,bestpath: /data2/zachary/musescore/data/Z/q/QmZqxfMRrchfS517iQ5eLe74Q7sUnuoyRV9ZuZCJafwhvB.mscz,grooveconsistency: 0.8774509803921569,composername: ,artistname: Mrs. C. H. Morris,songlength: 34320,scaleconsistency: 0.9859943977591036,nviews: 2,nlyrics: 1,songlengthseconds: 26.48148148111777,bestarrangement: /data2/zachary/musescore/data/Z/q/QmZqxfMRrchfS517iQ5eLe74Q7sUnuoyRV9ZuZCJafwhvB.mscz,notesperbar: 14.875,nnotes: 357,ntokens: 367,bestuniquearrangement: /data2/zachary/musescore/data/S/D/QmSD1xjmhGQ8sxRyhCqqBjJB4kB718PQLoCD6ssFSJMRnb.mscz,songname: Go in the strength of the Master,title: Go in the strength of the Master - Mrs. C. H. Morris,pitchclassentropy: 2.7318769012256654,path: ./data/S/D/QmSD1xjmhGQ8sxRyhCqqBjJB4kB718PQLoCD6ssFSJMRnb.jsonmetadata: ./metadata/9/5806001.json,YES,YES,YES,YES
81,9750,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,isbestuniquearrangement: False,subsetdeduplicated: False,haspaywall: False,isbestpath: False,isbestarrangement: False,license: cc-zero,hascustomaudio: False,isuserstaff: False,subsetrated: True,isoriginal: True,haslyrics: True,publisher: ,isuserpro: True,israted: True,complexity: 1,version: 3.01,groups: ,bestpath: /data2/zachary/musescore/data/f/C/QmfCLg9Wq1EUUWHfJZ4FQTr1AvGkegYA6doCpiUx4WpZ2t.mscz,ncomments: 0,bestarrangement: /data2/zachary/musescore/data/T/g/QmTgrTW7qVmPtrQRLNzCWsUPapirMav2Nfg4GTBGY6j4cn.mscz,ntracks: 1,genres: ,nratings: 4,nfavorites: 3,rating: 4.71,bestuniquearrangement: /data2/zachary/musescore/data/P/Y/QmPYTGunZqRpM8rmbWYzUoapVd2pi9xGRASdauFdSxqw7h.mscz,tags: ,subtitle: ,composername: ,songlengthbars: 17,tracks: 0,artistname: andreasbunkah,nannotations: 1,nlyrics: 54,scaleconsistency: 1.0,songlengthbeats: 68,grooveconsistency: 0.9693627450980392,songlength: 32640,songlengthseconds: 33.99999999912166,nviews: 386,notesperbar: 3.411764705882353,nnotes: 58,ntokens: 113,songname: Auld lang syne G Major,title: Auld lang syne G Major,pitchclassentropy: 2.368607765633272,path: ./data/b/8/Qmb8dASMJEX7LJTCQpR5uwmM7gNR5V9HG9GhUpRf1qLmq1.jsonmetadata: ./metadata/3/5987539.json,NO,NO,YES,NO
82,888,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 36,nannotations: 8,songlengthseconds: 85.33333332901927,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 68,songlength: 61440,grooveconsistency: 0.9765625,notesperbar: 6.333333333333333,ntokens: 236,nnotes: 228,songname: Harlequin Hornpipe. GS.053,title: Harlequin Hornpipe. GS.053,pitchclassentropy: 2.647568887944569,path: ./data/U/o/QmUorxiVG9sP4DfupHPbbkYBhiRe5cZdwkeQUGDckVFHUc.jsonmetadata: ./metadata/6/5115923.json,NO,NO,NO,NO
83,8468,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,publisher: ,israted: False,complexity: 0,version: 1.14,groups: ,ncomments: 0,genres: ,ntracks: 1,rating: 0.0,nratings: 0,nfavorites: 0,bestpath: /data2/zachary/musescore/data/c/k/QmckRryhQpiMimwbhfawNGvnacfBkZs6GR14z8mY3PpUJf.mscz,songlengthbars: 18,tags: keresztny,subtitle: ,songlengthbeats: 72,nlyrics: 0,nannotations: 1,composername: ,tracks: 52,artistname: ,scaleconsistency: 1.0,songlength: 34560,grooveconsistency: 0.929398148148148,nviews: 196,songlengthseconds: 35.99999999907,bestarrangement: /data2/zachary/musescore/data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.mscz,ntokens: 92,notesperbar: 5.055555555555555,nnotes: 91,bestuniquearrangement: /data2/zachary/musescore/data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.mscz,songname: ,title: Nézz testvér fel,pitchclassentropy: 2.5174431788042724,path: ./data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.jsonmetadata: ./metadata/5/2812.json,NO,NO,NO,NO
84,7400,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: False,israted: False,isbestpath: False,publisher: ,rating: 0.0,nratings: 0,haslyrics: True,isuserpro: True,complexity: 0,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 3,songlengthbars: 70,nannotations: 12,subtitle: ,tags: ,tracks: 0-0-0,songlengthbeats: 272,bestpath: /data2/zachary/musescore/data/Q/S/QmQSUwN8GyKuYLpoATJji6qqLas7kKih6W6ix33CESx7Si.mscz,grooveconsistency: 0.9623161764705882,composername: Marc'Antonio Tornioli,artistname: Marcantonio Tornioli,songlength: 130560,scaleconsistency: 0.9117647058823528,nviews: 9,nlyrics: 450,songlengthseconds: 181.3333333285985,bestarrangement: /data2/zachary/musescore/data/Q/S/QmQSUwN8GyKuYLpoATJji6qqLas7kKih6W6ix33CESx7Si.mscz,notesperbar: 6.828571428571428,nnotes: 478,ntokens: 940,bestuniquearrangement: /data2/zachary/musescore/data/X/e/QmXe4ZFWGXP5DUu7Xqo8hq9bmhLTJNXaysGwq9GZwuREJj.mscz,songname: Penosissimo Christo,title: Penosissimo Christo - Marcantonio Tornioli,pitchclassentropy: 3.108471088669205,path: ./data/X/e/QmXe4ZFWGXP5DUu7Xqo8hq9bmhLTJNXaysGwq9GZwuREJj.jsonmetadata: ./metadata/3/5751209.json,YES,YES,YES,YES
85,6980,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/a/Q/QmaQtqU7ePp9XZ1xqiowiNswwiivr1JNt82CFhkUke2HB9.mscz,bestpath: /data2/zachary/musescore/data/T/Z/QmTZwZbs21er1ona2DF3BvSqV5wpJbWUTqVSx48BfCUtrA.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/X/2/QmX2L6AB4XwfAo3ppRJsVXRpcJT9MZNY4edGK53pGqbeum.mscz,artistname: Misc tunes,tracks: 0,nannotations: 5,songlengthbars: 15,composername: ,nviews: 28,scaleconsistency: 1.0,songlengthbeats: 60,songlengthseconds: 29.999999999225,grooveconsistency: 0.9430555555555556,subtitle: ,songlength: 28800,notesperbar: 7.533333333333333,ntokens: 118,nnotes: 113,songname: MacCrimmon's Lament,title: MacCrimmon's Lament,pitchclassentropy: 2.500978794710517,path: ./data/V/j/QmVjpBvE6uWcVSrWdJoqBdCzXyfNyKKpY1JRzx52gJYvTZ.jsonmetadata: ./metadata/4/4587035.json,NO,NO,NO,NO
86,1051,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 45,nannotations: 7,songlengthseconds: 255.99999998685868,nviews: 8,scaleconsistency: 1.0,songlengthbeats: 85,songlength: 76800,grooveconsistency: 0.9692708333333332,notesperbar: 6.666666666666667,ntokens: 307,nnotes: 300,songname: The Shaskeen Clog,title: The Shaskeen Clog,pitchclassentropy: 2.727341015646795,path: ./data/R/p/QmRpBv9u2U91XbTjFLNzqfnABCjaKehNDx3hVKdXwRPXmp.jsonmetadata: ./metadata/3/5010171.json,NO,NO,NO,NO
87,6722,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,bestpath: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,artistname: Misc tunes,tracks: 0,nannotations: 26,songlengthbars: 12,composername: ,nviews: 2,scaleconsistency: 0.9047619047619048,songlengthbeats: 48,songlengthseconds: 23.99999999938,grooveconsistency: 0.9375,subtitle: ,songlength: 23040,notesperbar: 14.0,ntokens: 194,nnotes: 168,songname: Daphne's Choice,title: Daphne's Choice,pitchclassentropy: 3.006180663531837,path: ./data/V/c/QmVcf6i8LkbK2sMyEEevvxKcdEsL25pJbeZBJifff4x65X.jsonmetadata: ./metadata/1/4954956.json,NO,YES,NO,NO
88,4426,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,bestarrangement: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,bestpath: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,genres: ,groups: ,nfavorites: 0,bestuniquearrangement: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,tags: ,nannotations: 3,composername: ,scaleconsistency: 1.0,songlengthbars: 34,subtitle: ,nviews: 1,songlengthseconds: 62.9999999983725,songlengthbeats: 127,grooveconsistency: 0.9663978494623656,songlength: 60480,notesperbar: 5.176470588235294,ntokens: 179,nnotes: 176,songname: Davey Davey Nick-Nack,title: Davey Davey Nick-Nack,pitchclassentropy: 2.470471356268932,path: ./data/d/B/QmdBNsYtjr3Mt4NV9zQXgYAefCFZpAWdxYk24eTMNFBbNw.jsonmetadata: ./metadata/8/4662112.json,NO,YES,NO,NO
89,3330,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: folk,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/T/8/QmT8fRXBJfTJpJYPYpUhZytdRqSUrXxc7ijnParWjoZuNY.mscz,bestarrangement: /data2/zachary/musescore/data/a/1/Qma18LeJ3x711sjQHXgiUBhjDU9AXKE876cX5TF7pTaXK3.mscz,nannotations: 7,tracks: 0,songlengthbars: 72,bestuniquearrangement: /data2/zachary/musescore/data/e/W/QmeWWvfsdD8fncrAESziXgoMHWkFAy89iwkydsqf27ez8G.mscz,artistname: Misc Traditional,subtitle: ,songlengthbeats: 432,composername: ,scaleconsistency: 0.9679144385026738,grooveconsistency: 0.9602623456790124,nviews: 4,nlyrics: 0,songlength: 103680,songlengthseconds: 53.99999999928,notesperbar: 5.194444444444445,ntokens: 381,nnotes: 374,songname: banish misfortune,title: Banish Misfortune,pitchclassentropy: 2.7514194747402274,path: ./data/U/7/QmU7oAF5Lm1YghtGuuHG26mft7rX1U1juC3VXzjDMnRZFH.jsonmetadata: ./metadata/1/5072636.json,NO,NO,NO,NO
