,path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated,manual_labels,gpt4o,llama3-8b,llama3-70b
2927,path: ./data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.json,metadata: ./metadata/5/5800130.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Nuremberg,title: Nuremberg - Johann Rudolf Ahle,subtitle: ,artistname: Johann Rudolf Ahle,composername: Johann Rudolf Ahle 1664 alt.,publisher: ,complexity: 0,ntracks: 2,tracks: 0-0,songlength: 14400,songlengthseconds: 14.9999999996125,songlengthbars: 8,songlengthbeats: 26,nnotes: 119,notesperbar: 14.875,nannotations: 2,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 121,pitchclassentropy: 2.5842221657388915,scaleconsistency: 1.0,grooveconsistency: 0.9613095238095238,bestpath: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/W/n/QmWnFp32AZxs5e7sDmm7oBU5HYRzXWqLDnWN75iLBpKNrt.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
8178,path: ./data/U/t/QmUtY5zasJrzwZV9cHqaVnw8ebFPsBMxfLPBgpbrfXbHeM.json,metadata: ./metadata/3/5760047.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 3,nviews: 48,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Nachtgesang Op. 80 No. 5,title: Nachtgesang Op. 80 No. 5 - Josef Rheinberger,subtitle: Nr. 5 aus: Liebesgarten Op. 80,artistname: Josef Rheinberger,composername: Josef Rheinberger,publisher: ,complexity: 0,ntracks: 4,tracks: 52-52-52-52,songlength: 53760,songlengthseconds: 113.00000239698564,songlengthbars: 29,songlengthbeats: 113,nnotes: 478,notesperbar: 16.482758620689655,nannotations: 78,hasannotations: True,nlyrics: 263,haslyrics: True,ntokens: 819,pitchclassentropy: 3.166168770398733,scaleconsistency: 0.8574468085106383,grooveconsistency: 0.9508928571428572,bestpath: /data2/zachary/musescore/data/R/r/QmRrLsKLC3f4rrMBG8xQ3oKiAJhfxKUhSfpHgUojZhCzr5.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/V/B/QmVB8P5oGauwHLf2Nnj2DAhDRi5EURYuqRd8ffR8dpmUEL.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/W/7/QmW7q443wcU4P2dYJcBkKCanySm8kXp4hjF6t8DmGC3uDM.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,YES,YES,YES,YES
971,path: ./data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.json,metadata: ./metadata/5/5814102.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 6,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: See from Bethany advancing,title: See from Bethany advancing - Geo. C. Stebbins,subtitle: ,artistname: Geo. C. Stebbins,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 21600,songlengthseconds: 14.210556232557376,songlengthbars: 15,songlengthbeats: 90,nnotes: 211,notesperbar: 14.066666666666666,nannotations: 7,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 219,pitchclassentropy: 2.8300424975059486,scaleconsistency: 0.976303317535545,grooveconsistency: 0.9128787878787878,bestpath: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/U/P/QmUP48jDj54MnRm9h7KxxxQGqp1YrnteaiT8oB85HnsFf7.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
6687,path: ./data/R/J/QmRJJ9Eu4Ph2w2qDdP6rYpWdCTBFsPdRAGL7Qh1wpLF4vw.json,metadata: ./metadata/4/4917982.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The First Month Of Summer,title: The First Month Of Summer,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 32880,songlengthseconds: 34.24999999911521,songlengthbars: 18,songlengthbeats: 69,nnotes: 104,notesperbar: 5.777777777777778,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 108,pitchclassentropy: 2.4342976204786733,scaleconsistency: 1.0,grooveconsistency: 0.9448529411764706,bestpath: /data2/zachary/musescore/data/c/L/QmcLBFDQTCvv82MPCpj3JNApyELcEVRi5bLfQhg4thek2z.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/c/L/QmcLBFDQTCvv82MPCpj3JNApyELcEVRi5bLfQhg4thek2z.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/Q/w/QmQwT5jNxH9J67HJ5kYpa9C8kdgFNrawLTd7PdN2JVT4B2.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
8575,path: ./data/R/4/QmR4mVxd1fnnPmMHdXmHiabTwjv4SjENsxWYBLwtwfGKRc.json,metadata: ./metadata/0/4554835.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Mad Moll. (p)1698.PLFD1.385,title: Mad Moll. (p)1698.PLFD1.385,subtitle: Peacock Followed The Henaka. (p)1698.PLFD1.385,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 69600,songlengthseconds: 24.16666666605579,songlengthbars: 17,songlengthbeats: 145,nnotes: 137,notesperbar: 8.058823529411764,nannotations: 1,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 138,pitchclassentropy: 2.4917783439207515,scaleconsistency: 1.0,grooveconsistency: 0.945023148148148,bestpath: /data2/zachary/musescore/data/e/e/QmeemVmWqNQLiy5wBQxdymGeZtfJsFWBP4UDshFsQeSzgu.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/e/e/QmeemVmWqNQLiy5wBQxdymGeZtfJsFWBP4UDshFsQeSzgu.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/T/H/QmTHznEWWYgiVT22K7qBoQHPin8DUL4Psh7UtiDHPkSXKc.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
2020,path: ./data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.json,metadata: ./metadata/8/1328556.json,hasmetadata: True,version: 2.06,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 317,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: orchestralgroup-myfilmscoregroup-alwayslearning-originalclassicalcomposersclub-violinists-modernistcomposers-composingasacareer-amateurcomposers-usacomposers-getyourmusicheard-themastercomposersarrangers-theharp-modernmusic-onlyyoubestestmusic-beautifulcompositions-lgbtcomposersandsongwriters-composingforthejoyofcomposing-thenewtonality,tags: tonepoemsforensembles-harp-pianos-percussionmusic,songname: ,title: SCHEHERAZADE :GHASTLY STORIES from HUFFINGTON POST NARRATED TO SHAH PAHLAVI who grows wiser and therefore truly rich,subtitle: ,artistname: ,composername: johnny martin,publisher: ,complexity: 0,ntracks: 21,tracks: 0-0-0-0-0-0-0-0-0-0-0-0-9-12-13-13-43-46-46-47-48,songlength: 154800,songlengthseconds: 134.87499999684542,songlengthbars: 84,songlengthbeats: 646,nnotes: 1158,notesperbar: 13.785714285714286,nannotations: 88,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 1246,pitchclassentropy: 3.088398044413314,scaleconsistency: 0.9232111692844676,grooveconsistency: 0.9264240506329112,bestpath: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/V/f/QmVf9PfpmX3i7tMYYHBwAmU7emnv9ChrCTXmKhNndmtxw5.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
9054,path: ./data/S/D/QmSD1xjmhGQ8sxRyhCqqBjJB4kB718PQLoCD6ssFSJMRnb.json,metadata: ./metadata/9/5806001.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Go in the strength of the Master,title: Go in the strength of the Master - Mrs. C. H. Morris,subtitle: ,artistname: Mrs. C. H. Morris,composername: ,publisher: ,complexity: 2,ntracks: 1,tracks: 0,songlength: 34320,songlengthseconds: 26.48148148111777,songlengthbars: 24,songlengthbeats: 143,nnotes: 357,notesperbar: 14.875,nannotations: 9,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 367,pitchclassentropy: 2.7318769012256654,scaleconsistency: 0.9859943977591036,grooveconsistency: 0.8774509803921569,bestpath: /data2/zachary/musescore/data/Z/q/QmZqxfMRrchfS517iQ5eLe74Q7sUnuoyRV9ZuZCJafwhvB.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/Z/q/QmZqxfMRrchfS517iQ5eLe74Q7sUnuoyRV9ZuZCJafwhvB.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/S/D/QmSD1xjmhGQ8sxRyhCqqBjJB4kB718PQLoCD6ssFSJMRnb.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
952,path: ./data/b/8/Qmb8dASMJEX7LJTCQpR5uwmM7gNR5V9HG9GhUpRf1qLmq1.json,metadata: ./metadata/3/5987539.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: True,isofficial: False,isoriginal: True,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 3,nviews: 386,nratings: 4,rating: 4.71,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: ,songname: Auld lang syne G Major,title: Auld lang syne G Major,subtitle: ,artistname: andreasbunkah,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 32640,songlengthseconds: 33.99999999912166,songlengthbars: 17,songlengthbeats: 68,nnotes: 58,notesperbar: 3.411764705882353,nannotations: 1,hasannotations: True,nlyrics: 54,haslyrics: True,ntokens: 113,pitchclassentropy: 2.368607765633272,scaleconsistency: 1.0,grooveconsistency: 0.9693627450980392,bestpath: /data2/zachary/musescore/data/f/C/QmfCLg9Wq1EUUWHfJZ4FQTr1AvGkegYA6doCpiUx4WpZ2t.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/g/QmTgrTW7qVmPtrQRLNzCWsUPapirMav2Nfg4GTBGY6j4cn.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/P/Y/QmPYTGunZqRpM8rmbWYzUoapVd2pi9xGRASdauFdSxqw7h.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: True,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,YES,NO
5359,path: ./data/U/o/QmUorxiVG9sP4DfupHPbbkYBhiRe5cZdwkeQUGDckVFHUc.json,metadata: ./metadata/6/5115923.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Harlequin Hornpipe. GS.053,title: Harlequin Hornpipe. GS.053,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 61440,songlengthseconds: 85.33333332901927,songlengthbars: 36,songlengthbeats: 68,nnotes: 228,notesperbar: 6.333333333333333,nannotations: 8,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 236,pitchclassentropy: 2.647568887944569,scaleconsistency: 1.0,grooveconsistency: 0.9765625,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3857,path: ./data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.json,metadata: ./metadata/5/2812.json,hasmetadata: True,version: 1.14,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 196,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: keresztny,songname: ,title: Nézz testvér fel,subtitle: ,artistname: ,composername: ,publisher: ,complexity: 0,ntracks: 1,tracks: 52,songlength: 34560,songlengthseconds: 35.99999999907,songlengthbars: 18,songlengthbeats: 72,nnotes: 91,notesperbar: 5.055555555555555,nannotations: 1,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 92,pitchclassentropy: 2.5174431788042724,scaleconsistency: 1.0,grooveconsistency: 0.929398148148148,bestpath: /data2/zachary/musescore/data/c/k/QmckRryhQpiMimwbhfawNGvnacfBkZs6GR14z8mY3PpUJf.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/b/j/QmbjeG43S9yfUz5fJ9UHRDYkPEMYFfMcu9CYeizVzpJPc9.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,NO,NO
5861,path: ./data/X/e/QmXe4ZFWGXP5DUu7Xqo8hq9bmhLTJNXaysGwq9GZwuREJj.json,metadata: ./metadata/3/5751209.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 9,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Penosissimo Christo,title: Penosissimo Christo - Marcantonio Tornioli,subtitle: ,artistname: Marcantonio Tornioli,composername: Marc'Antonio Tornioli,publisher: ,complexity: 0,ntracks: 3,tracks: 0-0-0,songlength: 130560,songlengthseconds: 181.3333333285985,songlengthbars: 70,songlengthbeats: 272,nnotes: 478,notesperbar: 6.828571428571428,nannotations: 12,hasannotations: True,nlyrics: 450,haslyrics: True,ntokens: 940,pitchclassentropy: 3.108471088669205,scaleconsistency: 0.9117647058823528,grooveconsistency: 0.9623161764705882,bestpath: /data2/zachary/musescore/data/Q/S/QmQSUwN8GyKuYLpoATJji6qqLas7kKih6W6ix33CESx7Si.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/Q/S/QmQSUwN8GyKuYLpoATJji6qqLas7kKih6W6ix33CESx7Si.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/X/e/QmXe4ZFWGXP5DUu7Xqo8hq9bmhLTJNXaysGwq9GZwuREJj.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
3145,path: ./data/V/j/QmVjpBvE6uWcVSrWdJoqBdCzXyfNyKKpY1JRzx52gJYvTZ.json,metadata: ./metadata/4/4587035.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 28,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: MacCrimmon's Lament,title: MacCrimmon's Lament,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 28800,songlengthseconds: 29.999999999225,songlengthbars: 15,songlengthbeats: 60,nnotes: 113,notesperbar: 7.533333333333333,nannotations: 5,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 118,pitchclassentropy: 2.500978794710517,scaleconsistency: 1.0,grooveconsistency: 0.9430555555555556,bestpath: /data2/zachary/musescore/data/T/Z/QmTZwZbs21er1ona2DF3BvSqV5wpJbWUTqVSx48BfCUtrA.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/Q/QmaQtqU7ePp9XZ1xqiowiNswwiivr1JNt82CFhkUke2HB9.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/X/2/QmX2L6AB4XwfAo3ppRJsVXRpcJT9MZNY4edGK53pGqbeum.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,NO,NO
3305,path: ./data/R/p/QmRpBv9u2U91XbTjFLNzqfnABCjaKehNDx3hVKdXwRPXmp.json,metadata: ./metadata/3/5010171.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 8,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The Shaskeen Clog,title: The Shaskeen Clog,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 76800,songlengthseconds: 255.99999998685868,songlengthbars: 45,songlengthbeats: 85,nnotes: 300,notesperbar: 6.666666666666667,nannotations: 7,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 307,pitchclassentropy: 2.727341015646795,scaleconsistency: 1.0,grooveconsistency: 0.9692708333333332,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3006,path: ./data/V/c/QmVcf6i8LkbK2sMyEEevvxKcdEsL25pJbeZBJifff4x65X.json,metadata: ./metadata/1/4954956.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Daphne's Choice,title: Daphne's Choice,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 23040,songlengthseconds: 23.99999999938,songlengthbars: 12,songlengthbeats: 48,nnotes: 168,notesperbar: 14.0,nannotations: 26,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 194,pitchclassentropy: 3.006180663531837,scaleconsistency: 0.9047619047619048,grooveconsistency: 0.9375,bestpath: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,NO,NO
9001,path: ./data/d/B/QmdBNsYtjr3Mt4NV9zQXgYAefCFZpAWdxYk24eTMNFBbNw.json,metadata: ./metadata/8/4662112.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Davey Davey Nick-Nack,title: Davey Davey Nick-Nack,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 60480,songlengthseconds: 62.9999999983725,songlengthbars: 34,songlengthbeats: 127,nnotes: 176,notesperbar: 5.176470588235294,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 179,pitchclassentropy: 2.470471356268932,scaleconsistency: 1.0,grooveconsistency: 0.9663978494623656,bestpath: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/X/N/QmXNXetEHt7KS2mUHRx2QoxkYHVTQWZ6zvUooZ7JQAW8cs.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,NO,NO
7770,path: ./data/U/7/QmU7oAF5Lm1YghtGuuHG26mft7rX1U1juC3VXzjDMnRZFH.json,metadata: ./metadata/1/5072636.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 4,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: folk,groups: ,tags: ,songname: banish misfortune,title: Banish Misfortune,subtitle: ,artistname: Misc Traditional,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 103680,songlengthseconds: 53.99999999928,songlengthbars: 72,songlengthbeats: 432,nnotes: 374,notesperbar: 5.194444444444445,nannotations: 7,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 381,pitchclassentropy: 2.7514194747402274,scaleconsistency: 0.9679144385026738,grooveconsistency: 0.9602623456790124,bestpath: /data2/zachary/musescore/data/T/8/QmT8fRXBJfTJpJYPYpUhZytdRqSUrXxc7ijnParWjoZuNY.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/1/Qma18LeJ3x711sjQHXgiUBhjDU9AXKE876cX5TF7pTaXK3.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/e/W/QmeWWvfsdD8fncrAESziXgoMHWkFAy89iwkydsqf27ez8G.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
